User ID,Session ID,Timestamp,Page URL,Event Type,Referral Source,Device Type,Product ID,Conversion Flag,Last Activity Timestamp,Page Sequence/Order,Session Duration,Event Duration,Bounce Flag,Session Start Indicator,Exit Page,Location/Region
user_757,session_1632,2024-04-16 03:35:33,/checkout,purchase,email,mobile,prod_97,0,2024-04-16 03:36:21,2,18,31.0,1,0,/about-us,Canada
user_757,session_1854,2024-04-24 11:42:22,/home,page view,search engine,mobile,,0,2024-04-24 11:45:05,1,220,,1,1,/category/clothing,UK
user_757,session_1897,2024-12-21 16:54:07,/about-us,page view,direct,tablet,,0,2024-12-21 16:57:41,8,298,,0,0,/checkout,UK
user_757,session_2164,2024-09-08 23:07:39,/blog/34,add to cart,direct,desktop,prod_18,0,2024-09-08 23:08:00,1,170,60.0,0,1,/search?q=furniture,Australia
user_757,session_2536,2024-10-08 15:49:33,/category/home-goods,add to cart,email,tablet,prod_97,0,2024-10-08 15:51:18,4,119,32.0,0,0,/product/7086,UK
user_757,session_2564,2024-06-18 12:55:49,/contact,checkout,search engine,desktop,prod_50,1,2024-06-18 12:58:11,6,296,15.0,0,0,/checkout,Germany
user_757,session_259,2024-12-06 09:59:00,/about-us,add to cart,email,desktop,prod_38,1,2024-12-06 10:00:57,5,213,38.0,0,0,/category/home-goods,US
user_757,session_2627,2024-07-18 01:37:52,/product/2811,add to cart,social media,desktop,prod_36,0,2024-07-18 01:41:27,1,209,1.0,0,1,/category/clothing,Germany
user_757,session_2628,2024-09-26 23:39:33,/product/3820,add to cart,direct,mobile,prod_80,0,2024-09-26 23:42:40,3,111,1.0,0,0,/contact,US
user_757,session_2655,2024-10-02 11:12:16,/checkout,purchase,search engine,mobile,prod_35,0,2024-10-02 11:16:21,2,275,12.0,0,0,/product/7547,UK
user_757,session_2760,2024-09-22 07:42:33,/about-us,page view,social media,mobile,,0,2024-09-22 07:45:47,8,204,,0,0,/home,Canada
user_757,session_304,2024-09-21 06:32:50,/category/clothing,checkout,email,tablet,prod_63,1,2024-09-21 06:36:44,4,195,37.0,0,0,/contact,UK
user_757,session_3162,2024-10-03 13:31:57,/contact,purchase,email,tablet,prod_50,0,2024-10-03 13:32:34,7,282,38.0,0,0,/cart,Canada
user_757,session_317,2024-12-16 09:41:20,/category/books,purchase,email,mobile,prod_63,0,2024-12-16 09:44:14,6,290,50.0,0,0,/category/toys,UK
user_757,session_3208,2024-12-09 09:39:57,/home,add to cart,direct,mobile,prod_20,1,2024-12-09 09:43:04,8,34,51.0,1,0,/contact,Germany
user_757,session_3391,2024-05-16 19:14:20,/blog/5,page view,direct,tablet,,0,2024-05-16 19:15:21,9,69,,0,0,/checkout,Germany
user_757,session_3459,2024-05-22 23:06:38,/search?q=kids-toys,purchase,social media,mobile,prod_90,0,2024-05-22 23:09:18,2,109,24.0,0,0,/about-us,Germany
user_757,session_3466,2024-01-09 07:03:57,/product/7961,checkout,email,mobile,prod_42,0,2024-01-09 07:07:40,1,183,59.0,0,1,/home,Canada
user_757,session_3658,2024-01-13 04:25:30,/home,checkout,search engine,desktop,prod_62,0,2024-01-13 04:28:53,4,274,24.0,1,0,/home,Germany
user_757,session_366,2024-04-06 17:53:19,/search?q=furniture,purchase,search engine,tablet,prod_10,1,2024-04-06 17:58:08,1,255,14.0,0,1,/cart,UK
user_757,session_4028,2024-08-12 11:13:50,/search?q=smartphones,add to cart,search engine,tablet,prod_78,0,2024-08-12 11:14:25,5,131,49.0,0,0,/about-us,UK
user_757,session_4079,2024-07-26 08:48:20,/contact,purchase,direct,mobile,prod_3,0,2024-07-26 08:51:56,4,62,8.0,0,0,/category/clothing,Australia
user_757,session_4106,2024-01-30 16:06:09,/search?q=shoes,checkout,email,tablet,prod_66,0,2024-01-30 16:08:43,2,197,14.0,0,0,/checkout,UK
user_757,session_4142,2024-02-22 09:05:11,/about-us,add to cart,email,mobile,prod_65,1,2024-02-22 09:09:42,7,233,43.0,1,0,/checkout,Germany
user_757,session_4168,2024-07-14 02:00:16,/about-us,checkout,email,desktop,prod_73,0,2024-07-14 02:02:18,5,34,32.0,0,0,/checkout,Canada
user_757,session_4201,2024-02-14 10:56:59,/blog/17,page view,search engine,mobile,,0,2024-02-14 11:01:40,6,27,,0,0,/checkout,UK
user_757,session_4287,2024-11-16 01:03:54,/search?q=furniture,purchase,social media,desktop,prod_11,0,2024-11-16 01:07:14,5,18,39.0,0,0,/category/home-goods,UK
user_757,session_4477,2024-03-05 00:49:32,/search?q=furniture,page view,search engine,desktop,,0,2024-03-05 00:54:02,2,197,,1,0,/product/1900,Germany
user_757,session_4507,2024-03-10 08:22:21,/home,page view,search engine,desktop,,0,2024-03-10 08:25:33,3,173,,0,0,/checkout,Germany
user_757,session_496,2024-10-10 05:47:51,/blog/25,add to cart,direct,tablet,prod_13,0,2024-10-10 05:48:34,9,37,16.0,1,0,/home,UK
user_757,session_685,2024-06-13 00:15:04,/product/1051,purchase,search engine,tablet,prod_41,0,2024-06-13 00:18:49,2,1,9.0,1,0,/home,US
user_757,session_76,2024-10-18 11:39:08,/about-us,page view,social media,desktop,,0,2024-10-18 11:40:59,4,92,,1,0,/cart,Germany
user_757,session_773,2024-01-29 02:41:10,/checkout,add to cart,direct,desktop,prod_42,0,2024-01-29 02:42:53,6,158,25.0,0,0,/product/9993,UK
user_758,session_1115,2024-06-25 08:19:22,/contact,page view,search engine,tablet,,0,2024-06-25 08:19:33,10,4,,0,0,/home,US
user_758,session_1129,2024-10-04 10:48:18,/contact,add to cart,search engine,tablet,prod_90,0,2024-10-04 10:51:45,2,246,51.0,0,0,/about-us,US
user_758,session_1132,2024-11-22 20:24:19,/checkout,purchase,social media,desktop,prod_62,0,2024-11-22 20:24:33,7,201,53.0,0,0,/search?q=shoes,Germany
user_758,session_1317,2024-07-20 09:54:27,/cart,checkout,social media,tablet,prod_89,1,2024-07-20 09:58:59,8,193,1.0,0,0,/cart,US
user_758,session_1533,2024-11-18 02:38:34,/about-us,add to cart,social media,mobile,prod_65,0,2024-11-18 02:41:18,4,284,30.0,1,0,/contact,UK
user_758,session_1741,2024-04-23 17:23:55,/checkout,add to cart,email,tablet,prod_61,0,2024-04-23 17:24:01,3,247,17.0,1,0,/cart,Germany
user_758,session_1752,2024-02-04 05:31:50,/blog/28,purchase,search engine,desktop,prod_75,0,2024-02-04 05:33:58,6,171,41.0,0,0,/category/clothing,US
user_758,session_1981,2024-08-13 01:49:23,/product/6669,add to cart,email,desktop,prod_40,0,2024-08-13 01:51:31,2,288,31.0,0,0,/category/home-goods,UK
user_758,session_2502,2024-11-09 00:23:06,/blog/40,add to cart,social media,mobile,prod_99,0,2024-11-09 00:24:46,2,175,18.0,0,0,/search?q=smartphones,Australia
user_758,session_2760,2024-11-27 00:54:29,/search?q=kids-toys,purchase,social media,tablet,prod_83,0,2024-11-27 00:59:29,1,275,8.0,1,1,/blog/28,UK
user_758,session_2831,2024-08-02 09:31:04,/category/clothing,add to cart,email,mobile,prod_64,0,2024-08-02 09:31:49,1,107,58.0,0,1,/about-us,Australia
user_758,session_29,2024-05-20 11:50:34,/product/4360,checkout,direct,mobile,prod_81,0,2024-05-20 11:54:52,1,224,42.0,0,1,/contact,US
user_758,session_3273,2024-02-06 05:04:25,/home,purchase,social media,mobile,prod_74,0,2024-02-06 05:07:30,4,96,35.0,0,0,/category/toys,Australia
user_758,session_3305,2024-08-23 18:15:21,/search?q=shoes,purchase,search engine,mobile,prod_94,0,2024-08-23 18:20:16,5,163,54.0,0,0,/product/3387,US
user_758,session_3348,2024-03-23 09:06:01,/about-us,add to cart,social media,mobile,prod_29,0,2024-03-23 09:08:13,5,11,35.0,1,0,/blog/39,Germany
user_758,session_3357,2024-12-29 15:15:36,/contact,add to cart,direct,tablet,prod_60,0,2024-12-29 15:18:51,6,44,17.0,0,0,/blog/15,Germany
user_758,session_3702,2024-03-24 20:58:06,/category/toys,page view,search engine,tablet,,1,2024-03-24 20:58:13,1,243,,1,1,/product/7633,Canada
user_758,session_3709,2024-10-02 23:11:13,/about-us,checkout,email,mobile,prod_64,0,2024-10-02 23:15:33,5,162,59.0,0,0,/blog/47,Germany
user_758,session_4042,2024-07-10 17:44:12,/category/home-goods,page view,social media,tablet,,0,2024-07-10 17:45:18,3,186,,0,0,/blog/21,US
user_758,session_4214,2024-08-25 06:30:31,/home,page view,social media,tablet,,0,2024-08-25 06:31:08,10,119,,0,0,/category/books,Canada
user_758,session_4660,2024-08-11 22:11:24,/home,checkout,email,tablet,prod_66,0,2024-08-11 22:15:09,10,150,52.0,1,0,/category/home-goods,Germany
user_758,session_4763,2024-10-13 22:04:40,/cart,checkout,social media,tablet,prod_96,0,2024-10-13 22:05:31,9,158,58.0,1,0,/about-us,Australia
user_758,session_4940,2024-09-03 01:07:50,/blog/2,page view,search engine,desktop,,1,2024-09-03 01:10:44,2,240,,0,0,/contact,Canada
user_758,session_578,2024-07-23 23:52:00,/checkout,add to cart,email,desktop,prod_21,1,2024-07-23 23:53:51,8,137,9.0,0,0,/cart,US
user_758,session_714,2024-02-09 12:07:09,/checkout,page view,social media,desktop,,0,2024-02-09 12:09:55,3,279,,1,0,/search?q=furniture,Australia
user_758,session_808,2024-04-20 19:35:04,/product/2072,checkout,email,tablet,prod_69,0,2024-04-20 19:38:24,5,285,7.0,0,0,/home,US
user_758,session_842,2024-04-19 10:09:31,/cart,page view,email,desktop,,0,2024-04-19 10:11:52,1,235,,0,1,/category/clothing,US
user_758,session_990,2024-03-17 19:48:31,/home,add to cart,search engine,desktop,prod_61,1,2024-03-17 19:49:37,10,258,48.0,0,0,/blog/26,US
user_759,session_1696,2024-08-01 18:33:08,/search?q=smartphones,checkout,direct,desktop,prod_39,0,2024-08-01 18:33:23,2,92,19.0,0,0,/cart,UK
user_759,session_2377,2024-06-26 11:07:03,/search?q=laptops,page view,search engine,tablet,,0,2024-06-26 11:08:06,4,154,,0,0,/search?q=kids-toys,Canada
user_759,session_2917,2024-10-15 12:26:21,/contact,checkout,search engine,desktop,prod_81,0,2024-10-15 12:29:40,7,119,54.0,0,0,/about-us,Germany
user_759,session_3157,2024-01-25 12:22:03,/contact,purchase,social media,tablet,prod_97,0,2024-01-25 12:23:42,6,88,45.0,0,0,/home,UK
user_759,session_317,2024-07-24 23:54:29,/blog/15,checkout,social media,desktop,prod_25,0,2024-07-24 23:54:43,7,127,20.0,1,0,/blog/32,US
user_759,session_3501,2024-09-11 18:50:08,/blog/3,purchase,email,desktop,prod_64,0,2024-09-11 18:51:02,4,9,22.0,1,0,/search?q=shoes,US
user_759,session_3824,2024-09-25 20:35:20,/category/electronics,page view,email,mobile,,0,2024-09-25 20:37:42,10,176,,0,0,/blog/39,Germany
user_759,session_3932,2024-05-04 00:23:46,/search?q=furniture,page view,email,mobile,,0,2024-05-04 00:28:39,9,76,,0,0,/category/books,Australia
user_759,session_3978,2024-04-09 01:51:15,/about-us,purchase,email,mobile,prod_94,0,2024-04-09 01:51:53,7,30,52.0,0,0,/contact,UK
user_759,session_4221,2024-05-03 05:17:44,/checkout,page view,email,mobile,,0,2024-05-03 05:22:40,4,10,,1,0,/home,Germany
user_759,session_431,2024-05-30 14:33:13,/blog/48,purchase,search engine,desktop,prod_83,0,2024-05-30 14:34:46,7,13,38.0,0,0,/about-us,UK
user_759,session_4617,2024-07-31 00:18:51,/contact,purchase,search engine,desktop,prod_36,0,2024-07-31 00:21:07,3,41,28.0,0,0,/product/6475,Australia
user_759,session_4677,2024-02-25 20:14:04,/cart,add to cart,email,desktop,prod_33,0,2024-02-25 20:14:52,2,136,13.0,1,0,/search?q=furniture,Australia
user_759,session_4979,2024-07-29 13:04:54,/search?q=laptops,page view,social media,tablet,,0,2024-07-29 13:09:08,10,103,,1,0,/category/clothing,US
user_759,session_634,2024-01-14 02:39:57,/contact,add to cart,social media,desktop,prod_96,0,2024-01-14 02:43:23,3,81,41.0,0,0,/search?q=smartphones,Australia
user_759,session_684,2024-06-07 03:06:10,/checkout,add to cart,search engine,desktop,prod_12,0,2024-06-07 03:06:32,2,205,12.0,0,0,/checkout,UK
user_759,session_912,2024-10-31 09:11:56,/category/home-goods,add to cart,search engine,tablet,prod_83,0,2024-10-31 09:13:33,6,284,10.0,0,0,/cart,Germany
user_76,session_1030,2024-10-04 15:42:17,/category/home-goods,checkout,direct,desktop,prod_11,0,2024-10-04 15:43:59,2,237,40.0,1,0,/cart,US
user_76,session_1223,2024-01-07 03:43:58,/home,checkout,social media,mobile,prod_92,0,2024-01-07 03:47:19,6,253,52.0,1,0,/search?q=smartphones,US
user_76,session_1379,2024-07-22 23:43:15,/about-us,checkout,direct,mobile,prod_77,0,2024-07-22 23:44:54,8,75,39.0,0,0,/home,Australia
user_76,session_1564,2024-08-21 00:20:19,/category/electronics,page view,direct,tablet,,0,2024-08-21 00:22:37,6,257,,1,0,/home,US
user_76,session_1697,2024-11-21 07:15:22,/home,purchase,search engine,desktop,prod_100,0,2024-11-21 07:18:05,4,175,33.0,0,0,/product/9716,UK
user_76,session_2027,2024-10-19 07:36:59,/cart,purchase,direct,desktop,prod_16,0,2024-10-19 07:39:52,3,40,29.0,1,0,/checkout,US
user_76,session_2129,2024-10-30 02:54:36,/about-us,checkout,direct,tablet,prod_48,0,2024-10-30 02:59:22,6,298,17.0,0,0,/blog/10,Germany
user_76,session_2344,2024-08-14 18:19:57,/product/6261,checkout,direct,desktop,prod_52,0,2024-08-14 18:22:03,8,185,37.0,0,0,/product/5785,Germany
user_76,session_2523,2024-05-04 23:44:49,/blog/2,checkout,search engine,desktop,prod_9,0,2024-05-04 23:49:41,9,96,42.0,0,0,/cart,Canada
user_76,session_2651,2024-10-08 14:10:38,/cart,checkout,search engine,tablet,prod_32,0,2024-10-08 14:11:35,9,151,44.0,0,0,/home,US
user_76,session_3103,2024-08-24 09:31:23,/search?q=furniture,purchase,direct,tablet,prod_96,0,2024-08-24 09:34:28,4,48,13.0,0,0,/search?q=shoes,US
user_76,session_3138,2024-10-05 00:47:50,/contact,purchase,email,mobile,prod_54,0,2024-10-05 00:48:42,4,270,22.0,1,0,/contact,US
user_76,session_3229,2024-04-08 22:26:10,/category/home-goods,add to cart,social media,tablet,prod_18,0,2024-04-08 22:31:10,1,278,41.0,1,1,/blog/3,Germany
user_76,session_3260,2024-12-03 15:33:45,/product/8602,page view,search engine,tablet,,0,2024-12-03 15:34:03,7,181,,0,0,/about-us,UK
user_76,session_3278,2024-03-30 23:38:26,/blog/49,purchase,search engine,tablet,prod_15,0,2024-03-30 23:38:50,7,122,39.0,1,0,/blog/39,Germany
user_76,session_3332,2024-08-30 12:01:47,/about-us,checkout,email,mobile,prod_70,0,2024-08-30 12:04:55,8,275,24.0,0,0,/cart,US
user_76,session_364,2024-09-19 10:04:48,/cart,checkout,direct,desktop,prod_23,0,2024-09-19 10:05:19,8,247,59.0,0,0,/cart,Germany
user_76,session_3865,2024-03-17 22:27:54,/contact,page view,social media,tablet,,0,2024-03-17 22:30:00,5,105,,0,0,/contact,Germany
user_76,session_3950,2024-07-14 04:41:58,/cart,checkout,social media,mobile,prod_55,0,2024-07-14 04:46:22,7,28,11.0,0,0,/blog/10,UK
user_76,session_4441,2024-04-06 10:02:48,/home,add to cart,direct,tablet,prod_55,0,2024-04-06 10:04:31,1,135,9.0,0,1,/product/5926,Australia
user_76,session_4482,2024-04-14 06:56:41,/blog/45,purchase,direct,mobile,prod_59,0,2024-04-14 07:00:55,2,237,59.0,1,0,/search?q=smartphones,UK
user_76,session_4526,2024-12-25 02:50:57,/blog/17,checkout,direct,desktop,prod_97,0,2024-12-25 02:51:21,6,283,27.0,0,0,/cart,Canada
user_76,session_4540,2024-01-04 01:23:37,/cart,page view,social media,mobile,,0,2024-01-04 01:24:17,8,120,,0,0,/search?q=kids-toys,UK
user_76,session_4936,2024-04-11 12:03:24,/about-us,page view,email,desktop,,0,2024-04-11 12:06:09,4,196,,0,0,/category/books,UK
user_76,session_774,2024-09-25 16:23:10,/cart,add to cart,search engine,desktop,prod_91,0,2024-09-25 16:23:38,8,69,12.0,1,0,/cart,UK
user_76,session_822,2024-12-12 15:59:37,/home,page view,social media,desktop,,0,2024-12-12 16:03:19,9,116,,0,0,/contact,Australia
user_76,session_961,2024-07-15 03:10:58,/category/books,add to cart,social media,desktop,prod_79,0,2024-07-15 03:15:15,9,65,4.0,0,0,/search?q=kids-toys,Germany
user_760,session_1070,2024-10-23 12:32:47,/product/3775,purchase,search engine,mobile,prod_95,0,2024-10-23 12:36:47,7,12,18.0,0,0,/home,US
user_760,session_1172,2024-10-08 22:42:07,/cart,purchase,direct,desktop,prod_99,0,2024-10-08 22:43:19,1,42,19.0,0,1,/contact,UK
user_760,session_1203,2024-09-17 19:22:19,/search?q=kids-toys,page view,search engine,mobile,,0,2024-09-17 19:26:41,9,91,,0,0,/product/6873,US
user_760,session_1263,2024-01-29 08:55:03,/search?q=smartphones,page view,social media,tablet,,1,2024-01-29 08:59:38,4,255,,0,0,/search?q=furniture,Canada
user_760,session_1299,2024-02-02 06:28:24,/category/clothing,checkout,search engine,mobile,prod_3,0,2024-02-02 06:31:22,2,159,5.0,1,0,/checkout,Germany
user_760,session_1352,2024-02-14 10:43:09,/contact,purchase,social media,mobile,prod_53,0,2024-02-14 10:43:53,7,264,50.0,1,0,/contact,Canada
user_760,session_1505,2024-11-06 15:56:11,/about-us,checkout,direct,desktop,prod_57,0,2024-11-06 15:57:32,2,214,34.0,0,0,/contact,US
user_760,session_164,2024-02-03 05:15:40,/search?q=smartphones,add to cart,search engine,desktop,prod_59,0,2024-02-03 05:18:03,5,30,4.0,0,0,/about-us,US
user_760,session_1946,2024-12-25 14:13:21,/contact,add to cart,direct,desktop,prod_61,0,2024-12-25 14:15:57,5,141,3.0,1,0,/blog/40,Australia
user_760,session_2139,2024-11-11 08:18:22,/search?q=shoes,checkout,social media,desktop,prod_78,0,2024-11-11 08:21:56,1,230,6.0,0,1,/blog/20,US
user_760,session_2367,2024-04-30 11:58:06,/home,checkout,direct,mobile,prod_54,0,2024-04-30 11:59:47,4,138,37.0,1,0,/search?q=shoes,Germany
user_760,session_2372,2024-06-14 01:30:00,/blog/2,page view,social media,desktop,,0,2024-06-14 01:30:27,10,184,,0,0,/about-us,Germany
user_760,session_2376,2024-08-22 17:07:52,/contact,purchase,direct,tablet,prod_84,0,2024-08-22 17:09:19,10,264,9.0,0,0,/contact,Australia
user_760,session_2439,2024-04-13 02:55:22,/cart,purchase,email,tablet,prod_87,1,2024-04-13 02:59:34,2,229,11.0,0,0,/about-us,US
user_760,session_2723,2024-06-23 01:17:22,/checkout,page view,email,mobile,,0,2024-06-23 01:17:56,9,249,,0,0,/category/toys,Germany
user_760,session_2734,2024-07-20 12:25:38,/product/4618,add to cart,email,mobile,prod_29,0,2024-07-20 12:28:16,6,268,9.0,0,0,/checkout,US
user_760,session_2796,2024-09-27 14:40:26,/product/7401,page view,social media,tablet,,0,2024-09-27 14:44:06,4,206,,0,0,/cart,Canada
user_760,session_2894,2024-07-26 05:11:37,/search?q=smartphones,purchase,social media,desktop,prod_16,0,2024-07-26 05:12:01,2,8,33.0,1,0,/blog/48,Germany
user_760,session_2906,2024-05-10 10:44:03,/product/4244,add to cart,email,mobile,prod_35,0,2024-05-10 10:45:19,7,286,9.0,0,0,/home,Germany
user_760,session_3009,2024-10-07 13:33:16,/cart,page view,search engine,tablet,,0,2024-10-07 13:33:45,6,189,,0,0,/checkout,Canada
user_760,session_3034,2024-11-01 03:48:11,/category/books,add to cart,social media,mobile,prod_38,0,2024-11-01 03:50:15,8,210,55.0,1,0,/checkout,UK
user_760,session_3244,2024-03-23 01:30:24,/home,purchase,email,tablet,prod_42,0,2024-03-23 01:32:52,1,78,28.0,0,1,/contact,UK
user_760,session_3436,2024-03-22 20:04:16,/product/4412,add to cart,direct,desktop,prod_82,0,2024-03-22 20:07:51,4,90,9.0,0,0,/contact,Germany
user_760,session_380,2024-05-19 23:06:03,/blog/39,add to cart,search engine,mobile,prod_92,0,2024-05-19 23:09:03,8,72,5.0,0,0,/home,US
user_760,session_397,2024-07-12 08:45:19,/cart,add to cart,social media,tablet,prod_86,0,2024-07-12 08:46:18,6,115,53.0,0,0,/blog/28,Canada
user_760,session_4038,2024-05-09 04:39:44,/product/5242,purchase,search engine,mobile,prod_65,0,2024-05-09 04:40:34,5,145,5.0,0,0,/product/2240,Australia
user_760,session_4112,2024-12-19 02:46:52,/category/home-goods,purchase,email,tablet,prod_87,0,2024-12-19 02:47:47,6,161,8.0,0,0,/category/electronics,UK
user_760,session_4244,2024-09-13 23:54:39,/search?q=furniture,checkout,direct,desktop,prod_1,0,2024-09-13 23:57:37,1,128,36.0,0,1,/blog/26,Germany
user_760,session_4409,2024-09-20 05:13:21,/about-us,add to cart,social media,tablet,prod_83,0,2024-09-20 05:13:45,5,15,5.0,1,0,/home,UK
user_760,session_4440,2024-08-20 12:06:05,/about-us,purchase,search engine,desktop,prod_63,0,2024-08-20 12:07:43,5,251,31.0,1,0,/contact,Australia
user_760,session_4462,2024-06-07 19:42:58,/contact,add to cart,social media,desktop,prod_74,0,2024-06-07 19:47:52,6,268,19.0,0,0,/contact,Australia
user_760,session_471,2024-05-05 17:21:06,/blog/48,purchase,email,desktop,prod_83,0,2024-05-05 17:24:44,1,224,58.0,0,1,/product/1773,Canada
user_760,session_4861,2024-01-14 12:55:37,/category/clothing,add to cart,email,mobile,prod_55,1,2024-01-14 12:56:25,7,216,40.0,1,0,/contact,UK
user_760,session_649,2024-02-09 07:47:28,/about-us,purchase,email,tablet,prod_93,1,2024-02-09 07:48:09,10,203,46.0,1,0,/product/2976,Canada
user_760,session_753,2024-07-08 01:20:55,/home,page view,social media,tablet,,0,2024-07-08 01:23:06,10,215,,1,0,/about-us,Canada
user_761,session_114,2024-10-20 14:03:48,/search?q=shoes,add to cart,search engine,desktop,prod_50,0,2024-10-20 14:07:59,2,178,36.0,0,0,/search?q=furniture,Germany
user_761,session_1186,2024-11-29 04:24:27,/product/1923,page view,email,desktop,,0,2024-11-29 04:28:56,10,5,,1,0,/checkout,US
user_761,session_1345,2024-12-06 14:35:25,/home,page view,search engine,mobile,,0,2024-12-06 14:38:48,6,22,,0,0,/checkout,Canada
user_761,session_1401,2024-09-22 15:26:30,/checkout,add to cart,email,tablet,prod_28,0,2024-09-22 15:29:29,10,140,50.0,0,0,/home,Germany
user_761,session_1892,2024-05-14 06:02:14,/blog/18,checkout,social media,mobile,prod_65,0,2024-05-14 06:03:22,10,146,9.0,0,0,/home,Germany
user_761,session_1893,2024-06-20 09:04:59,/category/clothing,checkout,email,tablet,prod_33,0,2024-06-20 09:09:38,4,144,57.0,0,0,/contact,Germany
user_761,session_2038,2024-09-03 13:17:34,/search?q=kids-toys,purchase,search engine,tablet,prod_59,1,2024-09-03 13:22:16,8,195,37.0,1,0,/product/7847,US
user_761,session_226,2024-10-31 02:45:48,/home,checkout,social media,tablet,prod_72,0,2024-10-31 02:46:20,4,147,50.0,0,0,/cart,UK
user_761,session_2260,2024-02-04 12:19:24,/blog/18,page view,social media,desktop,,0,2024-02-04 12:21:49,1,209,,0,1,/checkout,Australia
user_761,session_2520,2024-02-06 18:48:13,/about-us,page view,social media,mobile,,0,2024-02-06 18:52:13,6,189,,0,0,/about-us,Canada
user_761,session_2870,2024-06-27 23:00:06,/about-us,add to cart,social media,tablet,prod_49,0,2024-06-27 23:02:59,4,193,46.0,0,0,/home,Australia
user_761,session_3249,2024-08-24 13:34:29,/contact,checkout,direct,mobile,prod_64,0,2024-08-24 13:36:34,9,128,21.0,0,0,/product/3695,Canada
user_761,session_3337,2024-03-18 11:32:12,/category/books,checkout,search engine,desktop,prod_73,0,2024-03-18 11:34:31,1,4,57.0,0,1,/about-us,Canada
user_761,session_4085,2024-12-10 00:34:26,/checkout,add to cart,social media,tablet,prod_46,0,2024-12-10 00:36:54,8,244,25.0,0,0,/category/clothing,Canada
user_761,session_4116,2024-04-29 02:03:20,/search?q=laptops,purchase,search engine,mobile,prod_87,0,2024-04-29 02:07:49,10,149,47.0,0,0,/search?q=laptops,UK
user_761,session_416,2024-11-28 20:45:03,/search?q=laptops,add to cart,search engine,desktop,prod_86,0,2024-11-28 20:49:12,3,92,60.0,0,0,/contact,Australia
user_761,session_4169,2024-09-03 00:52:56,/search?q=kids-toys,checkout,email,mobile,prod_57,0,2024-09-03 00:56:31,10,240,53.0,0,0,/home,US
user_761,session_4202,2024-09-06 03:55:23,/contact,purchase,email,desktop,prod_25,0,2024-09-06 03:58:09,9,187,26.0,0,0,/cart,Canada
user_761,session_4395,2024-02-18 21:41:44,/product/5067,checkout,direct,desktop,prod_100,0,2024-02-18 21:43:39,3,296,51.0,0,0,/about-us,Australia
user_761,session_4584,2024-12-22 17:03:20,/product/7937,purchase,social media,tablet,prod_89,0,2024-12-22 17:03:42,7,190,33.0,1,0,/blog/29,Canada
user_761,session_459,2024-06-17 09:58:16,/contact,add to cart,direct,tablet,prod_74,1,2024-06-17 09:58:35,3,35,39.0,1,0,/category/electronics,Australia
user_761,session_4756,2024-07-01 11:24:54,/cart,checkout,email,mobile,prod_55,0,2024-07-01 11:28:54,3,126,31.0,0,0,/category/home-goods,Canada
user_761,session_4831,2024-07-03 17:57:25,/about-us,add to cart,social media,mobile,prod_12,0,2024-07-03 18:02:15,1,167,46.0,1,1,/about-us,Canada
user_761,session_4844,2024-02-05 15:37:55,/about-us,page view,direct,mobile,,0,2024-02-05 15:39:03,5,24,,1,0,/home,US
user_761,session_4899,2024-10-20 07:16:26,/search?q=laptops,purchase,social media,desktop,prod_88,0,2024-10-20 07:20:02,3,2,41.0,0,0,/about-us,US
user_761,session_4913,2024-02-20 14:33:33,/product/2474,purchase,email,mobile,prod_76,0,2024-02-20 14:37:32,6,19,21.0,0,0,/category/books,US
user_761,session_569,2024-02-29 10:30:59,/search?q=shoes,page view,search engine,desktop,,0,2024-02-29 10:35:31,5,149,,0,0,/product/3109,Australia
user_761,session_730,2024-05-27 03:59:40,/checkout,checkout,search engine,tablet,prod_47,0,2024-05-27 03:59:56,7,260,33.0,0,0,/cart,Germany
user_761,session_791,2024-07-02 20:28:17,/home,add to cart,email,tablet,prod_69,0,2024-07-02 20:31:55,5,52,43.0,1,0,/cart,US
user_761,session_906,2024-12-14 04:38:25,/category/toys,add to cart,email,desktop,prod_47,0,2024-12-14 04:40:57,1,8,53.0,0,1,/about-us,UK
user_762,session_1031,2024-09-16 00:41:24,/cart,add to cart,search engine,mobile,prod_62,0,2024-09-16 00:41:27,10,148,56.0,0,0,/about-us,US
user_762,session_122,2024-03-08 09:28:22,/contact,checkout,search engine,desktop,prod_12,0,2024-03-08 09:32:46,5,284,16.0,0,0,/contact,Australia
user_762,session_1223,2024-08-16 12:08:55,/checkout,add to cart,direct,tablet,prod_83,0,2024-08-16 12:10:25,2,120,35.0,1,0,/product/3013,Germany
user_762,session_1345,2024-09-18 09:44:40,/blog/21,add to cart,social media,tablet,prod_23,0,2024-09-18 09:48:42,4,183,34.0,0,0,/about-us,UK
user_762,session_1378,2024-04-29 20:24:20,/cart,add to cart,direct,desktop,prod_42,0,2024-04-29 20:24:55,4,49,17.0,0,0,/search?q=shoes,Canada
user_762,session_141,2024-12-06 19:34:41,/cart,add to cart,email,desktop,prod_61,0,2024-12-06 19:38:28,4,226,14.0,0,0,/home,Australia
user_762,session_1694,2024-03-27 03:02:54,/category/clothing,checkout,direct,tablet,prod_68,0,2024-03-27 03:04:03,10,133,36.0,0,0,/search?q=shoes,Canada
user_762,session_1737,2024-02-08 17:17:26,/category/home-goods,purchase,direct,desktop,prod_56,0,2024-02-08 17:18:10,9,8,30.0,0,0,/product/5779,Germany
